model,seed,level,epoch,train_total,train_effect,train_vq,eval_total,eval_effect,eval_vq
original,4,2,312,0.7202962491989136,0.7202962491989136,0.0,0.6992794130325317,0.6992794130325317,0.0
original,4,2,313,0.703625076007843,0.703625076007843,0.0,0.7045369497299194,0.7045369497299194,0.0
original,4,2,314,0.7244276646614075,0.7244276646614075,0.0,0.7186295024871826,0.7186295024871826,0.0
original,4,2,315,0.7242027112960815,0.7242027112960815,0.0,0.7021272391319275,0.7021272391319275,0.0
original,4,2,316,0.72454138174057,0.72454138174057,0.0,0.7091428811073304,0.7091428811073304,0.0
original,4,2,317,0.7069476947784424,0.7069476947784424,0.0,0.6851417723655701,0.6851417723655701,0.0
original,4,2,318,0.710075411605835,0.710075411605835,0.0,0.6989295594215393,0.6989295594215393,0.0
original,4,2,319,0.7177498104095459,0.7177498104095459,0.0,0.7209541748046875,0.7209541748046875,0.0
original,4,2,320,0.7117610473632813,0.7117610473632813,0.0,0.6779766569137573,0.6779766569137573,0.0
original,4,2,321,0.6951641852378845,0.6951641852378845,0.0,0.7139302529335022,0.7139302529335022,0.0
original,4,2,322,0.6921683945655823,0.6921683945655823,0.0,0.6831676879882812,0.6831676879882812,0.0
original,4,2,323,0.7177624774932861,0.7177624774932861,0.0,0.7126956182479859,0.7126956182479859,0.0
original,4,2,324,0.7259852680206299,0.7259852680206299,0.0,0.68645182762146,0.68645182762146,0.0
original,4,2,325,0.7080553765296936,0.7080553765296936,0.0,0.7098184408187866,0.7098184408187866,0.0
original,4,2,326,0.7006818890571594,0.7006818890571594,0.0,0.6904841075897217,0.6904841075897217,0.0
original,4,2,327,0.700340173625946,0.700340173625946,0.0,0.6843937103271485,0.6843937103271485,0.0
original,4,2,328,0.7121188473701477,0.7121188473701477,0.0,0.6904574496269226,0.6904574496269226,0.0
original,4,2,329,0.7181727853775024,0.7181727853775024,0.0,0.6985833891868591,0.6985833891868591,0.0
original,4,2,330,0.7034440179824829,0.7034440179824829,0.0,0.7232564719200134,0.7232564719200134,0.0
original,4,2,331,0.711773340511322,0.711773340511322,0.0,0.7082780933380127,0.7082780933380127,0.0
original,4,2,332,0.7113359558105469,0.7113359558105469,0.0,0.7053107424736023,0.7053107424736023,0.0
original,4,2,333,0.7208210977554321,0.7208210977554321,0.0,0.6920126366615296,0.6920126366615296,0.0
original,4,2,334,0.7305593052864074,0.7305593052864074,0.0,0.7010180188179016,0.7010180188179016,0.0
original,4,2,335,0.7056928731918335,0.7056928731918335,0.0,0.6894535435676574,0.6894535435676574,0.0
original,4,2,336,0.7337885499000549,0.7337885499000549,0.0,0.7135534743309021,0.7135534743309021,0.0
original,4,2,337,0.7141507354736328,0.7141507354736328,0.0,0.6948965784072876,0.6948965784072876,0.0
original,4,2,338,0.7267246960639954,0.7267246960639954,0.0,0.6923243977546691,0.6923243977546691,0.0
original,4,2,339,0.7238432161331176,0.7238432161331176,0.0,0.6768944857597351,0.6768944857597351,0.0
original,4,2,340,0.7069349494934082,0.7069349494934082,0.0,0.6978174983978271,0.6978174983978271,0.0
original,4,2,341,0.7028134052276611,0.7028134052276611,0.0,0.6869115398406982,0.6869115398406982,0.0
original,4,2,342,0.7127399578094482,0.7127399578094482,0.0,0.696070508480072,0.696070508480072,0.0
original,4,2,343,0.6953615997314453,0.6953615997314453,0.0,0.6877190183639527,0.6877190183639527,0.0
original,4,2,344,0.7204320496559143,0.7204320496559143,0.0,0.6881579518318176,0.6881579518318176,0.0
original,4,2,345,0.7016045386314392,0.7016045386314392,0.0,0.7032448616981506,0.7032448616981506,0.0
original,4,2,346,0.7209537605285644,0.7209537605285644,0.0,0.7071973486900329,0.7071973486900329,0.0
original,4,2,347,0.7157123533248901,0.7157123533248901,0.0,0.69686142578125,0.69686142578125,0.0
original,4,2,348,0.7212504697799682,0.7212504697799682,0.0,0.68730287733078,0.68730287733078,0.0
original,4,2,349,0.7099971345901489,0.7099971345901489,0.0,0.7006488955497742,0.7006488955497742,0.0
original,4,2,350,0.7064700190544129,0.7064700190544129,0.0,0.6929420666694641,0.6929420666694641,0.0
original,4,2,351,0.7137242151260376,0.7137242151260376,0.0,0.7119343340873718,0.7119343340873718,0.0
original,4,2,352,0.708209003162384,0.708209003162384,0.0,0.6973606976509095,0.6973606976509095,0.0
original,4,2,353,0.7022951622009277,0.7022951622009277,0.0,0.7033064323425293,0.7033064323425293,0.0
original,4,2,354,0.7028579555511475,0.7028579555511475,0.0,0.7108123512268066,0.7108123512268066,0.0
original,4,2,355,0.6903354085922241,0.6903354085922241,0.0,0.6839115271568298,0.6839115271568298,0.0
original,4,2,356,0.7050219131469726,0.7050219131469726,0.0,0.6983579061508178,0.6983579061508178,0.0
original,4,2,357,0.7015396285057068,0.7015396285057068,0.0,0.7060278073310852,0.7060278073310852,0.0
original,4,2,358,0.7129904294967652,0.7129904294967652,0.0,0.6908468046188354,0.6908468046188354,0.0
original,4,2,359,0.7278212077140808,0.7278212077140808,0.0,0.6996627433776855,0.6996627433776855,0.0
original,4,2,360,0.7084601064682007,0.7084601064682007,0.0,0.7034873822212219,0.7034873822212219,0.0
original,4,2,361,0.7295552485466004,0.7295552485466004,0.0,0.6911474060058593,0.6911474060058593,0.0
original,4,2,362,0.7080018964767456,0.7080018964767456,0.0,0.7072167338371277,0.7072167338371277,0.0
original,4,2,363,0.7325688897132874,0.7325688897132874,0.0,0.6868473900794982,0.6868473900794982,0.0
original,4,2,364,0.6955879518508911,0.6955879518508911,0.0,0.7027823504447936,0.7027823504447936,0.0
original,4,2,365,0.6854902648925781,0.6854902648925781,0.0,0.7022347436904908,0.7022347436904908,0.0
original,4,2,366,0.7412626382827758,0.7412626382827758,0.0,0.7032040600776672,0.7032040600776672,0.0
original,4,2,367,0.7037778297424316,0.7037778297424316,0.0,0.7037625218391419,0.7037625218391419,0.0
original,4,2,368,0.6992946053504944,0.6992946053504944,0.0,0.7263997306823731,0.7263997306823731,0.0
original,4,2,369,0.7220948278427124,0.7220948278427124,0.0,0.6921350612640381,0.6921350612640381,0.0
original,4,2,370,0.7340249821662903,0.7340249821662903,0.0,0.7100118744850159,0.7100118744850159,0.0
original,4,2,371,0.700252186870575,0.700252186870575,0.0,0.694462707233429,0.694462707233429,0.0
original,4,2,372,0.6874449089050293,0.6874449089050293,0.0,0.7151840452194214,0.7151840452194214,0.0
original,4,2,373,0.6908773812294007,0.6908773812294007,0.0,0.7124712281227111,0.7124712281227111,0.0
original,4,2,374,0.6989627256393433,0.6989627256393433,0.0,0.7108402720451354,0.7108402720451354,0.0
original,4,2,375,0.7049478887557984,0.7049478887557984,0.0,0.6944368316650391,0.6944368316650391,0.0
original,4,2,376,0.710079496383667,0.710079496383667,0.0,0.7059763725280762,0.7059763725280762,0.0
original,4,2,377,0.6893497664451599,0.6893497664451599,0.0,0.7158486538887024,0.7158486538887024,0.0
original,4,2,378,0.7042682472229004,0.7042682472229004,0.0,0.7051288311958313,0.7051288311958313,0.0
original,4,2,379,0.7069530982971192,0.7069530982971192,0.0,0.6959211627960205,0.6959211627960205,0.0
original,4,2,380,0.7199809985160828,0.7199809985160828,0.0,0.6896664613723755,0.6896664613723755,0.0
original,4,2,381,0.7119095764160156,0.7119095764160156,0.0,0.6938555967330933,0.6938555967330933,0.0
original,4,2,382,0.7046686208724976,0.7046686208724976,0.0,0.6905948544502258,0.6905948544502258,0.0
original,4,2,383,0.691764696598053,0.691764696598053,0.0,0.7029262885093689,0.7029262885093689,0.0
original,4,2,384,0.6959119998931885,0.6959119998931885,0.0,0.7190578535079956,0.7190578535079956,0.0
original,4,2,385,0.6948776515007019,0.6948776515007019,0.0,0.7157119946479797,0.7157119946479797,0.0
original,4,2,386,0.7174002419471741,0.7174002419471741,0.0,0.6929629715919494,0.6929629715919494,0.0
original,4,2,387,0.6910149432182312,0.6910149432182312,0.0,0.6995083099365235,0.6995083099365235,0.0
original,4,2,388,0.7103084031105041,0.7103084031105041,0.0,0.6915639781951904,0.6915639781951904,0.0
original,4,2,389,0.7180649441719055,0.7180649441719055,0.0,0.6918783744812012,0.6918783744812012,0.0
original,4,2,390,0.6757721252441407,0.6757721252441407,0.0,0.6797949116706848,0.6797949116706848,0.0
original,4,2,391,0.6869138408660889,0.6869138408660889,0.0,0.7004964810371399,0.7004964810371399,0.0
original,4,2,392,0.716959248828888,0.716959248828888,0.0,0.6905672854423522,0.6905672854423522,0.0
original,4,2,393,0.7212997921943665,0.7212997921943665,0.0,0.6857240775108338,0.6857240775108338,0.0
original,4,2,394,0.7097373148918152,0.7097373148918152,0.0,0.7110087114334106,0.7110087114334106,0.0
original,4,2,395,0.6982486395835876,0.6982486395835876,0.0,0.6942963245391846,0.6942963245391846,0.0
original,4,2,396,0.7120820943832398,0.7120820943832398,0.0,0.6864475218772889,0.6864475218772889,0.0
original,4,2,397,0.7015087644577026,0.7015087644577026,0.0,0.6922360025405884,0.6922360025405884,0.0
original,4,2,398,0.7111658020019531,0.7111658020019531,0.0,0.6990676587104797,0.6990676587104797,0.0
original,4,2,399,0.7032311143875122,0.7032311143875122,0.0,0.6981802268981934,0.6981802268981934,0.0
original,4,2,400,0.7289163477897644,0.7289163477897644,0.0,0.7105722246170044,0.7105722246170044,0.0
original,4,2,401,0.7210205090522767,0.7210205090522767,0.0,0.7382074595451354,0.7382074595451354,0.0
original,4,2,402,0.688841024684906,0.688841024684906,0.0,0.7049666749954223,0.7049666749954223,0.0
original,4,2,403,0.6990246360778809,0.6990246360778809,0.0,0.6991852026939392,0.6991852026939392,0.0
original,4,2,404,0.7192710485458375,0.7192710485458375,0.0,0.6893105704307556,0.6893105704307556,0.0
original,4,2,405,0.6923674512863159,0.6923674512863159,0.0,0.6996741868972778,0.6996741868972778,0.0
original,4,2,406,0.716076375579834,0.716076375579834,0.0,0.7049617506027221,0.7049617506027221,0.0
original,4,2,407,0.693757072353363,0.693757072353363,0.0,0.7179145354270935,0.7179145354270935,0.0
original,4,2,408,0.6703859210968017,0.6703859210968017,0.0,0.6827053376197815,0.6827053376197815,0.0
original,4,2,409,0.6847772685050965,0.6847772685050965,0.0,0.6927752708435059,0.6927752708435059,0.0
original,4,2,410,0.7142964263916015,0.7142964263916015,0.0,0.6835541275024414,0.6835541275024414,0.0
original,4,2,411,0.706760549068451,0.706760549068451,0.0,0.7028680056571961,0.7028680056571961,0.0
original,4,2,412,0.7150183979988098,0.7150183979988098,0.0,0.7105383373260498,0.7105383373260498,0.0
original,4,2,413,0.700621522808075,0.700621522808075,0.0,0.7021477572441102,0.7021477572441102,0.0
original,4,2,414,0.716817581653595,0.716817581653595,0.0,0.6998166876792907,0.6998166876792907,0.0
original,4,2,415,0.7299860746383667,0.7299860746383667,0.0,0.7054652477264405,0.7054652477264405,0.0
original,4,2,416,0.7042302567481995,0.7042302567481995,0.0,0.6980264694213867,0.6980264694213867,0.0
original,4,2,417,0.7144178114891052,0.7144178114891052,0.0,0.7050762784957886,0.7050762784957886,0.0
original,4,2,418,0.7083993940353394,0.7083993940353394,0.0,0.6936595244407654,0.6936595244407654,0.0
original,4,2,419,0.683469008731842,0.683469008731842,0.0,0.695607293510437,0.695607293510437,0.0
original,4,2,420,0.7127747582435608,0.7127747582435608,0.0,0.7045813336372375,0.7045813336372375,0.0
original,4,2,421,0.7174012622833252,0.7174012622833252,0.0,0.6942583567619324,0.6942583567619324,0.0
original,4,2,422,0.6986976229667664,0.6986976229667664,0.0,0.7024044502258301,0.7024044502258301,0.0
original,4,2,423,0.707383159828186,0.707383159828186,0.0,0.6951424126625061,0.6951424126625061,0.0
original,4,2,424,0.7068484066963195,0.7068484066963195,0.0,0.699327700996399,0.699327700996399,0.0
original,4,2,425,0.70672814950943,0.70672814950943,0.0,0.7173691125869751,0.7173691125869751,0.0
original,4,2,426,0.7182422922134399,0.7182422922134399,0.0,0.6971944508552551,0.6971944508552551,0.0
original,4,2,427,0.703239059638977,0.703239059638977,0.0,0.6959251468658447,0.6959251468658447,0.0
original,4,2,428,0.6924882824897766,0.6924882824897766,0.0,0.6875981637001037,0.6875981637001037,0.0
original,4,2,429,0.7377836048126221,0.7377836048126221,0.0,0.716583994102478,0.716583994102478,0.0
original,4,2,430,0.7019038381576538,0.7019038381576538,0.0,0.6978272129058838,0.6978272129058838,0.0
original,4,2,431,0.721079489994049,0.721079489994049,0.0,0.6959062931060791,0.6959062931060791,0.0
original,4,2,432,0.7272527180671692,0.7272527180671692,0.0,0.7099291267395019,0.7099291267395019,0.0
original,4,2,433,0.7026137155532837,0.7026137155532837,0.0,0.7275267458915711,0.7275267458915711,0.0
original,4,2,434,0.6873174538612365,0.6873174538612365,0.0,0.7053071982383728,0.7053071982383728,0.0
original,4,2,435,0.6798556792259216,0.6798556792259216,0.0,0.7071543417930602,0.7071543417930602,0.0
original,4,2,436,0.7081239902496338,0.7081239902496338,0.0,0.6969888404846192,0.6969888404846192,0.0
original,4,2,437,0.6981915519714356,0.6981915519714356,0.0,0.6914273691177368,0.6914273691177368,0.0
original,4,2,438,0.7182130539894104,0.7182130539894104,0.0,0.6853789083480835,0.6853789083480835,0.0
original,4,2,439,0.7033892775535584,0.7033892775535584,0.0,0.6841686336517334,0.6841686336517334,0.0
original,4,2,440,0.7161581978797913,0.7161581978797913,0.0,0.7040734857559204,0.7040734857559204,0.0
original,4,2,441,0.6601203605651855,0.6601203605651855,0.0,0.6925576198577881,0.6925576198577881,0.0
original,4,2,442,0.7059437046051026,0.7059437046051026,0.0,0.7085295137405395,0.7085295137405395,0.0
original,4,2,443,0.7064718851089478,0.7064718851089478,0.0,0.7253788928985596,0.7253788928985596,0.0
original,4,2,444,0.6863146469116211,0.6863146469116211,0.0,0.6982903167724609,0.6982903167724609,0.0
original,4,2,445,0.7044953064918518,0.7044953064918518,0.0,0.6954578214645386,0.6954578214645386,0.0
original,4,2,446,0.7342187395095825,0.7342187395095825,0.0,0.6904593473434448,0.6904593473434448,0.0
original,4,2,447,0.6966289182662964,0.6966289182662964,0.0,0.6891147184371949,0.6891147184371949,0.0
original,4,2,448,0.6942843707084656,0.6942843707084656,0.0,0.7019752395629882,0.7019752395629882,0.0
original,4,2,449,0.6905099056243896,0.6905099056243896,0.0,0.6952092398643493,0.6952092398643493,0.0
original,4,2,450,0.7008414112091065,0.7008414112091065,0.0,0.7042161730766296,0.7042161730766296,0.0
original,4,2,451,0.694455320072174,0.694455320072174,0.0,0.6868516310691833,0.6868516310691833,0.0
original,4,2,452,0.6925358647346497,0.6925358647346497,0.0,0.6947679799079896,0.6947679799079896,0.0
original,4,2,453,0.6992524085998535,0.6992524085998535,0.0,0.6897208278656006,0.6897208278656006,0.0
original,4,2,454,0.7029303163528442,0.7029303163528442,0.0,0.6914846657752991,0.6914846657752991,0.0
original,4,2,455,0.7075890687942505,0.7075890687942505,0.0,0.6751289057731629,0.6751289057731629,0.0
original,4,2,456,0.7111033666610718,0.7111033666610718,0.0,0.7129240045547486,0.7129240045547486,0.0
original,4,2,457,0.6960917362213135,0.6960917362213135,0.0,0.6943456583976746,0.6943456583976746,0.0
original,4,2,458,0.7187662580490112,0.7187662580490112,0.0,0.7083387870788574,0.7083387870788574,0.0
original,4,2,459,0.701597272014618,0.701597272014618,0.0,0.6857847913742066,0.6857847913742066,0.0
original,4,2,460,0.6861479006767273,0.6861479006767273,0.0,0.6945416458129883,0.6945416458129883,0.0
original,4,2,461,0.6864040055274964,0.6864040055274964,0.0,0.6912324614524842,0.6912324614524842,0.0
original,4,2,462,0.6893514083862304,0.6893514083862304,0.0,0.6822026342391968,0.6822026342391968,0.0
original,4,2,463,0.7182182971000671,0.7182182971000671,0.0,0.7199219423294068,0.7199219423294068,0.0
original,4,2,464,0.6985063920021057,0.6985063920021057,0.0,0.7080976618766784,0.7080976618766784,0.0
original,4,2,465,0.6977948391914368,0.6977948391914368,0.0,0.7047632746696472,0.7047632746696472,0.0
original,4,2,466,0.6902720755577088,0.6902720755577088,0.0,0.6828130746841431,0.6828130746841431,0.0
original,4,2,467,0.7011984486579895,0.7011984486579895,0.0,0.6941815243721008,0.6941815243721008,0.0
original,4,2,468,0.7300691530227661,0.7300691530227661,0.0,0.702768705368042,0.702768705368042,0.0
original,4,2,469,0.6788836954116821,0.6788836954116821,0.0,0.6926989077568054,0.6926989077568054,0.0
original,4,2,470,0.6845886233329773,0.6845886233329773,0.0,0.693867033481598,0.693867033481598,0.0
original,4,2,471,0.706740368270874,0.706740368270874,0.0,0.7014949678421021,0.7014949678421021,0.0
original,4,2,472,0.7127019164085389,0.7127019164085389,0.0,0.6957953686714172,0.6957953686714172,0.0
original,4,2,473,0.6794178914070129,0.6794178914070129,0.0,0.6842697120666504,0.6842697120666504,0.0
original,4,2,474,0.69345681142807,0.69345681142807,0.0,0.7057904069900512,0.7057904069900512,0.0
original,4,2,475,0.6955664479255677,0.6955664479255677,0.0,0.6843193551063538,0.6843193551063538,0.0
original,4,2,476,0.69395034532547,0.69395034532547,0.0,0.6853630741119385,0.6853630741119385,0.0
original,4,2,477,0.6904242959022522,0.6904242959022522,0.0,0.6949959360122681,0.6949959360122681,0.0
original,4,2,478,0.6931102980613708,0.6931102980613708,0.0,0.7065062746047973,0.7065062746047973,0.0
original,4,2,479,0.6718425113677978,0.6718425113677978,0.0,0.6869935271263122,0.6869935271263122,0.0
original,4,2,480,0.72229799451828,0.72229799451828,0.0,0.7178731440544128,0.7178731440544128,0.0
original,4,2,481,0.7393013133049011,0.7393013133049011,0.0,0.7122847001075745,0.7122847001075745,0.0
original,4,2,482,0.7273442550659179,0.7273442550659179,0.0,0.6959783599853515,0.6959783599853515,0.0
original,4,2,483,0.7048178303718566,0.7048178303718566,0.0,0.674420122051239,0.674420122051239,0.0
original,4,2,484,0.6712110501289368,0.6712110501289368,0.0,0.6855652407646179,0.6855652407646179,0.0
original,4,2,485,0.7065868209838867,0.7065868209838867,0.0,0.6794964520454406,0.6794964520454406,0.0
original,4,2,486,0.703404147529602,0.703404147529602,0.0,0.7046876287460327,0.7046876287460327,0.0
original,4,2,487,0.6851602255821228,0.6851602255821228,0.0,0.6751479711532593,0.6751479711532593,0.0
original,4,2,488,0.7114391959190368,0.7114391959190368,0.0,0.7026348311424255,0.7026348311424255,0.0
original,4,2,489,0.7169924075126648,0.7169924075126648,0.0,0.7089661465644836,0.7089661465644836,0.0
original,4,2,490,0.7119420914649963,0.7119420914649963,0.0,0.6944564494132995,0.6944564494132995,0.0
original,4,2,491,0.693062782382965,0.693062782382965,0.0,0.6864368741035461,0.6864368741035461,0.0
original,4,2,492,0.6843957497596741,0.6843957497596741,0.0,0.690701969718933,0.690701969718933,0.0
original,4,2,493,0.7204493651390076,0.7204493651390076,0.0,0.6931575740814209,0.6931575740814209,0.0
original,4,2,494,0.7029097671508789,0.7029097671508789,0.0,0.6919214897155762,0.6919214897155762,0.0
original,4,2,495,0.700104801273346,0.700104801273346,0.0,0.6879910634040832,0.6879910634040832,0.0
original,4,2,496,0.7063777508735657,0.7063777508735657,0.0,0.686536646938324,0.686536646938324,0.0
original,4,2,497,0.6962185947418212,0.6962185947418212,0.0,0.6820855478286744,0.6820855478286744,0.0
original,4,2,498,0.7229294637680054,0.7229294637680054,0.0,0.7190115886688232,0.7190115886688232,0.0
original,4,2,499,0.6991256664276123,0.6991256664276123,0.0,0.6924221954345703,0.6924221954345703,0.0
original,4,2,500,0.729030998134613,0.729030998134613,0.0,0.6950859492301941,0.6950859492301941,0.0
